key,episode_id,series_name,episode_number,user_id,s_id,gsi,season_number,created_at,ep_id,runtime,ep_no,s_no,bulk_type,updated_at,movie_watch_count,total_series_runtime,ep_watch_count,series_follow_count,total_movies_runtime,uuid,is_for_later,most_recent_ep_watched,is_followed,is_archived,followed_at,rewatch_count,is_unitary
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-a35714b1-7244-48c7-b845-521bda98b193,10920387,You,7,21667900,336924,watch-episode-1745950368,5,2025-04-29 18:12:48,10920387,2940,7,5,,2025-04-29 18:12:48,,,,,,,,,,,,,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-a484691d-ca92-45da-b79d-5c7bc8794ee4,8643169,You,3,21667900,336924,,3,2021-10-15 10:45:15,8643169,,3,3,,2021-10-15 10:45:15,,,,,,,,,,,,0,false
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-af09a8e6-6011-446e-aa61-22c9f5407d4d,6821139,You,1,21667900,336924,watch-episode-1541932619,1,2018-11-11 10:36:59,6821139,,1,1,,2018-11-11 10:36:59,,,,,,,,,,,,1,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-b8764caa-73b9-4dc3-a101-344a68c626cb,8643168,You,1,21667900,336924,,3,2021-10-15 10:45:15,8643168,,1,3,,2021-10-15 10:45:15,,,,,,,,,,,,0,false
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-b8d6e2fa-b8ee-4d0e-a356-3f6621073fb4,10920390,You,10,21667900,336924,watch-episode-1745953398,5,2025-04-29 19:03:18,10920390,2940,10,5,,2025-04-29 19:03:18,,,,,,,,,,,,,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-bec275df-9ed1-471c-ab23-1da810740b90,10920389,You,9,21667900,336924,watch-episode-1745950368,5,2025-04-29 18:12:48,10920389,2940,9,5,,2025-04-29 18:12:48,,,,,,,,,,,,,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-c3bdccb2-3724-4e2d-8cd4-53265aaa775b,10920384,You,4,21667900,336924,watch-episode-1745805204,5,2025-04-28 01:53:24,10920384,2940,4,5,,2025-04-28 01:53:24,,,,,,,,,,,,,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-d25333ab-ad15-407d-8815-b4124efa40c7,6461791,You,9,21667900,336924,watch-episode-1542084709,1,2018-11-13 04:51:49,6461791,,9,1,,2018-11-13 04:51:49,,,,,,,,,,,,1,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-d4237166-2e5e-4dd9-8338-0771daffe181,9365340,You,7,21667900,336924,watch-episode-1678483688,4,2023-03-10 21:28:08,9365340,2940,7,4,,2023-03-10 21:28:08,,,,,,,,,,,,,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-d766ed08-4e1c-4f3c-be27-7fd48e242cc9,8644086,You,5,21667900,336924,watch-episode-1634304534,3,2021-10-15 13:28:54,8644086,,5,3,,2021-10-15 13:28:54,,,,,,,,,,,,0,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-e327aa64-e9d4-494b-b924-59ebe9ef1601,6461788,You,7,21667900,336924,watch-episode-1542029104,1,2018-11-12 13:25:04,6461788,,7,1,,2018-11-12 13:25:04,,,,,,,,,,,,1,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-e4b9fa38-4509-4997-b4d9-1bbf1cf4aba4,7448020,You,6,21667900,336924,watch-episode-1577447776,2,2019-12-27 11:56:16,7448020,,6,2,,2019-12-27 11:56:16,,,,,,,,,,,,0,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-ea3b535c-a697-4498-add2-2b45e9eebc8d,9365339,You,6,21667900,336924,watch-episode-1678418024,4,2023-03-10 03:13:44,9365339,2940,6,4,,2023-03-10 03:13:44,,,,,,,,,,,,,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-eb2f6dd4-c4f9-466a-9595-c38f81145838,6609867,You,10,21667900,336924,watch-episode-1542087593,1,2018-11-13 05:39:53,6609867,,10,1,,2018-11-13 05:39:53,,,,,,,,,,,,1,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-ecc68313-b09b-492c-9ae0-80bdd70c2e64,10916037,You,1,21667900,336924,watch-episode-1745719962,5,2025-04-27 02:12:42,10916037,2940,1,5,,2025-04-27 02:12:42,,,,,,,,,,,,,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-eefd524c-9e03-4b62-b949-c0d764487675,7447661,You,3,21667900,336924,watch-episode-1577442814,2,2019-12-27 10:33:34,7447661,,3,2,,2019-12-27 10:33:34,,,,,,,,,,,,0,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-f467ed2d-b53b-4754-83c4-5aec95f2227b,6461783,You,2,21667900,336924,watch-episode-1541938512,1,2018-11-11 12:15:12,6461783,,2,1,,2018-11-11 12:15:12,,,,,,,,,,,,1,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-f5b5f553-2f18-4bc3-b0f6-ed2176ec2fd9,8644087,You,6,21667900,336924,watch-episode-1634304535,3,2021-10-15 13:28:55,8644087,,6,3,,2021-10-15 13:28:55,,,,,,,,,,,,0,true
watch-episode-0f48bb64-4fcc-4b33-9077-7bcf07a1fa10-f9acde01-ea7b-4933-bc92-ff8c587d1c41,10920382,You,2,21667900,336924,watch-episode-1745719963,5,2025-04-27 02:12:43,10920382,2940,2,5,,2025-04-27 02:12:43,,,,,,,,,,,,,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-0b477420-54dc-4137-99df-03448cdc4d2b,7112024,Spinning Out,1,21667900,360858,watch-episode-1578056966,1,2020-01-03 13:09:26,7112024,,1,1,,2020-01-03 13:09:26,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-0d40e53d-cc1f-43b3-b2a2-f0005d1b6674,7112035,Spinning Out,8,21667900,360858,watch-episode-1578144836,1,2020-01-04 13:33:56,7112035,,8,1,,2020-01-04 13:33:56,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-474ba4d9-5ecf-455f-abff-43a6c65dfcb5,7112030,Spinning Out,6,21667900,360858,watch-episode-1578071935,1,2020-01-03 17:18:55,7112030,,6,1,,2020-01-03 17:18:55,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-6461a8d8-9b0f-40a9-b560-72004e3e3fe6,7112031,Spinning Out,7,21667900,360858,watch-episode-1578071992,1,2020-01-03 17:19:52,7112031,,7,1,,2020-01-03 17:19:52,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-8137f214-8189-4f27-816e-3de0515b023a,7112025,Spinning Out,2,21667900,360858,watch-episode-1578057002,1,2020-01-03 13:10:02,7112025,,2,1,,2020-01-03 13:10:02,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-8f0e6d9c-b0ad-4f57-8973-aa56325fda61,7112038,Spinning Out,10,21667900,360858,watch-episode-1578144884,1,2020-01-04 13:34:44,7112038,,10,1,,2020-01-04 13:34:44,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-a8444980-9fdf-4528-b121-95f3b576fc01,7112029,Spinning Out,5,21667900,360858,watch-episode-1578060420,1,2020-01-03 14:07:00,7112029,,5,1,,2020-01-03 14:07:00,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-b8412527-304e-4b2f-a26e-ec88145e7576,7112037,Spinning Out,9,21667900,360858,watch-episode-1578144865,1,2020-01-04 13:34:25,7112037,,9,1,,2020-01-04 13:34:25,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-c04a96ef-5e6d-46f7-a676-1a91d3cb07e4,7112028,Spinning Out,4,21667900,360858,watch-episode-1578057060,1,2020-01-03 13:11:00,7112028,,4,1,,2020-01-03 13:11:00,,,,,,,,,,,,0,true
watch-episode-10504485-0a33-43a8-a3ee-3b8b12fc86e4-c8ec49ba-73a7-41be-a313-c1c3a9abd170,7112026,Spinning Out,3,21667900,360858,watch-episode-1578057042,1,2020-01-03 13:10:42,7112026,,3,1,,2020-01-03 13:10:42,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-06d6ad04-f932-4c03-bf98-b6787875ed08,6909603,The Marvelous Mrs. Maisel,4,21667900,326791,watch-episode-1544093148,2,2018-12-06 10:45:48,6909603,,4,2,,2018-12-06 10:45:48,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-0c31be1b-82f7-4936-b6be-f81fe9673ec5,6909610,The Marvelous Mrs. Maisel,10,21667900,326791,watch-episode-1544199997,2,2018-12-07 16:26:37,6909610,,10,2,,2018-12-07 16:26:37,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-200e8495-2c39-4325-85b2-557eb1580704,6355779,The Marvelous Mrs. Maisel,3,21667900,326791,watch-episode-1533802035,1,2018-08-09 08:07:15,6355779,,3,1,,2018-08-09 08:07:15,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-5bef52aa-79fa-4a0f-affe-6fb60058582b,6909608,The Marvelous Mrs. Maisel,8,21667900,326791,watch-episode-1544176948,2,2018-12-07 10:02:28,6909608,,8,2,,2018-12-07 10:02:28,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-5d77a36d-0c1b-45e0-b400-6a874829560d,6365539,The Marvelous Mrs. Maisel,7,21667900,326791,watch-episode-1533889260,1,2018-08-10 08:21:00,6365539,,7,1,,2018-08-10 08:21:00,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-623ffc6a-0a40-41c6-87a1-17fdcf3a0447,6365540,The Marvelous Mrs. Maisel,8,21667900,326791,watch-episode-1533894441,1,2018-08-10 09:47:21,6365540,,8,1,,2018-08-10 09:47:21,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-63106cfb-c851-47f6-8d9a-240262784dc3,6909602,The Marvelous Mrs. Maisel,3,21667900,326791,watch-episode-1544077092,2,2018-12-06 06:18:12,6909602,,3,2,,2018-12-06 06:18:12,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-6d69161c-3e9e-4732-a89d-c1ac1adcf28f,6909600,The Marvelous Mrs. Maisel,2,21667900,326791,watch-episode-1544073646,2,2018-12-06 05:20:46,6909600,,2,2,,2018-12-06 05:20:46,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-6e1e3c5f-9f37-40d1-b92b-8c5223a431f9,6909605,The Marvelous Mrs. Maisel,5,21667900,326791,watch-episode-1544113855,2,2018-12-06 16:30:55,6909605,,5,2,,2018-12-06 16:30:55,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-7c5dd397-507c-47b9-b73f-31c635e1ac70,6040417,The Marvelous Mrs. Maisel,1,21667900,326791,watch-episode-1533733773,1,2018-08-08 13:09:33,6040417,,1,1,,2018-08-08 13:09:33,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-9187be00-c7d6-4a96-ae34-96df3430e6f8,6365537,The Marvelous Mrs. Maisel,5,21667900,326791,watch-episode-1533880331,1,2018-08-10 05:52:11,6365537,,5,1,,2018-08-10 05:52:11,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-92846640-03ed-42fe-99c0-c82bdb8c8622,6909609,The Marvelous Mrs. Maisel,9,21667900,326791,watch-episode-1544180405,2,2018-12-07 11:00:05,6909609,,9,2,,2018-12-07 11:00:05,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-9a67f89a-d487-49fd-901d-84defc17a25b,7453308,The Marvelous Mrs. Maisel,2,21667900,326791,watch-episode-1577268856,3,2019-12-25 10:14:16,7453308,,2,3,,2019-12-25 10:14:16,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-a5307ecd-ba0a-411a-81b4-efd470bdce69,6355773,The Marvelous Mrs. Maisel,2,21667900,326791,watch-episode-1533802033,1,2018-08-09 08:07:13,6355773,,2,1,,2018-08-09 08:07:13,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-af1a2a7e-fa76-40a5-a813-2025b78ec88d,6365536,The Marvelous Mrs. Maisel,4,21667900,326791,watch-episode-1533832034,1,2018-08-09 16:27:14,6365536,,4,1,,2018-08-09 16:27:14,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-ba7fb909-8a3a-4aa6-a88f-dad769370581,6909606,The Marvelous Mrs. Maisel,6,21667900,326791,watch-episode-1544161111,2,2018-12-07 05:38:31,6909606,,6,2,,2018-12-07 05:38:31,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-ccb9b480-a8a1-4622-aead-c22f8ad11a45,7291478,The Marvelous Mrs. Maisel,1,21667900,326791,watch-episode-1577205048,3,2019-12-24 16:30:48,7291478,,1,3,,2019-12-24 16:30:48,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-df8e560f-acac-49ba-b02d-0b87902d579e,6365538,The Marvelous Mrs. Maisel,6,21667900,326791,watch-episode-1533880333,1,2018-08-10 05:52:13,6365538,,6,1,,2018-08-10 05:52:13,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-f0fbbf8e-80ca-449e-98d3-d98c72f10200,6846157,The Marvelous Mrs. Maisel,1,21667900,326791,watch-episode-1544007510,2,2018-12-05 10:58:30,6846157,,1,2,,2018-12-05 10:58:30,,,,,,,,,,,,0,true
watch-episode-11b47674-7268-4369-a191-97fa3a8a5d5e-f25609d0-073c-4738-9e6d-73848937aca0,6909607,The Marvelous Mrs. Maisel,7,21667900,326791,watch-episode-1544164749,2,2018-12-07 06:39:09,6909607,,7,2,,2018-12-07 06:39:09,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-07e10fe0-dd09-4e37-bfa7-4d7d307d1371,5907165,Scum's Wish,11,21667900,318895,watch-episode-1597992345,1,2020-08-21 06:45:45,5907165,,11,1,,2020-08-21 06:45:45,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-211fb53c-b4f6-4ef0-93dc-c62c37f9f17b,5906287,Scum's Wish,3,21667900,318895,watch-episode-1597828382,1,2020-08-19 09:13:02,5906287,,3,1,,2020-08-19 09:13:02,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-419f1daf-a69e-4f54-bf52-f5b3d053e29f,5907166,Scum's Wish,12,21667900,318895,watch-episode-1597993790,1,2020-08-21 07:09:50,5907166,,12,1,,2020-08-21 07:09:50,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-6d82ae29-5035-48b3-a37a-a9a07b4827e3,5907160,Scum's Wish,6,21667900,318895,watch-episode-1597853230,1,2020-08-19 16:07:10,5907160,,6,1,,2020-08-19 16:07:10,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-7d904654-1a5a-495f-a6a8-50c635818cb6,5907159,Scum's Wish,5,21667900,318895,watch-episode-1597853229,1,2020-08-19 16:07:09,5907159,,5,1,,2020-08-19 16:07:09,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-7e3eafca-5acb-4fcb-87be-cb7efe8a93bc,5845667,Scum's Wish,1,21667900,318895,watch-episode-1597825617,1,2020-08-19 08:26:57,5845667,,1,1,,2020-08-19 08:26:57,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-80624f69-0111-4a73-9ad5-790eba345b16,5907162,Scum's Wish,8,21667900,318895,watch-episode-1597992337,1,2020-08-21 06:45:37,5907162,,8,1,,2020-08-21 06:45:37,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-8d219259-4d6e-48b1-8b50-352a7cfb9b06,5906288,Scum's Wish,4,21667900,318895,watch-episode-1597830631,1,2020-08-19 09:50:31,5906288,,4,1,,2020-08-19 09:50:31,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-c9d81bb2-3cf2-4e9d-840b-b1f1684e1df5,5907164,Scum's Wish,10,21667900,318895,watch-episode-1597992338,1,2020-08-21 06:45:38,5907164,,10,1,,2020-08-21 06:45:38,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-e9b0e36e-85cb-4b73-b1d3-24c93b2ef6cf,5906286,Scum's Wish,2,21667900,318895,watch-episode-1597827054,1,2020-08-19 08:50:54,5906286,,2,1,,2020-08-19 08:50:54,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-ed848a1c-a588-49de-9678-9ee2633733ac,5907161,Scum's Wish,7,21667900,318895,watch-episode-1597855329,1,2020-08-19 16:42:09,5907161,,7,1,,2020-08-19 16:42:09,,,,,,,,,,,,0,true
watch-episode-1314f1a6-6877-4afa-be4f-a9a696c0cd1b-f22e5c67-457d-43c5-b264-2521d52584c3,5907163,Scum's Wish,9,21667900,318895,watch-episode-1597992338,1,2020-08-21 06:45:38,5907163,,9,1,,2020-08-21 06:45:38,,,,,,,,,,,,0,true
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-14374083-a118-46c9-b5b8-d07960111a6f,8640506,My Name,8,21667900,397441,watch-episode-1658696463,1,2022-07-24 21:01:03,8640506,3000,8,1,,2022-07-24 21:01:03,,,,,,,,,,,,,true
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-15055fca-6763-479a-b3ea-888374fca823,8640502,My Name,4,21667900,397441,watch-episode-1658686480,1,2022-07-24 18:14:40,8640502,0,4,1,,2023-10-18 07:52:26,,,,,,,,,,,,,true
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-336a6afe-0e3b-4a62-bade-84470b45fc9c,8235337,My Name,1,21667900,397441,watch-episode-1658624698,1,2022-07-24 01:04:58,8235337,3000,1,1,,2022-07-24 01:04:58,,,,,,,,,,,,,true
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-444b9f80-8428-4a74-b2f5-23460ad5ab7c,8640500,My Name,2,21667900,397441,watch-episode-1658627885,1,2022-07-24 01:58:05,8640500,3000,2,1,,2022-07-24 01:58:05,,,,,,,,,,,,,true
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-55589c70-dd13-449a-a8ca-14eeb600a617,8640505,My Name,7,21667900,397441,,1,2022-07-24 19:19:43,8640505,3000,7,1,fill-previous,2022-07-24 19:19:43,,,,,,,,,,,,,false
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-5cfa31c8-20a3-490d-b302-24b43c4f5176,8640504,My Name,6,21667900,397441,watch-episode-1658686482,1,2022-07-24 18:14:42,8640504,3000,6,1,,2022-07-24 18:14:42,,,,,,,,,,,,,true
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-c0031157-78e7-497a-8875-43ce6c666290,8640503,My Name,5,21667900,397441,watch-episode-1658686483,1,2022-07-24 18:14:43,8640503,3000,5,1,,2022-07-24 18:14:43,,,,,,,,,,,,,true
watch-episode-138d9bec-752f-4808-975d-c89ff258d09b-f630f18f-de92-4505-830f-43e1c4badc6c,8640501,My Name,3,21667900,397441,watch-episode-1658676005,1,2022-07-24 15:20:05,8640501,3000,3,1,,2022-07-24 15:20:05,,,,,,,,,,,,,true
watch-episode-13d6b509-b3ae-4cac-a5e1-6fbbbf41813c-03158a9c-718e-47a9-ab8d-21b7520ff4a8,355416,Dragon Ball Z,5,21667900,81472,watch-episode-1564317757,1,2019-07-28 12:42:37,355416,,5,1,,2019-07-28 12:42:37,,,,,,,,,,,,0,true
watch-episode-13d6b509-b3ae-4cac-a5e1-6fbbbf41813c-11d338ea-e14a-4e8a-b5ab-e2ac4aee01af,355412,Dragon Ball Z,1,21667900,81472,watch-episode-1564312637,1,2019-07-28 11:17:17,355412,,1,1,,2019-07-28 11:17:17,,,,,,,,,,,,0,true
watch-episode-13d6b509-b3ae-4cac-a5e1-6fbbbf41813c-37e9d1cf-fc3d-4196-bdc2-faa39e5441ca,355414,Dragon Ball Z,3,21667900,81472,watch-episode-1564312639,1,2019-07-28 11:17:19,355414,,3,1,,2019-07-28 11:17:19,,,,,,,,,,,,0,true
watch-episode-13d6b509-b3ae-4cac-a5e1-6fbbbf41813c-726b84af-90cc-4188-9a2a-07e6ca53fcf3,355413,Dragon Ball Z,2,21667900,81472,watch-episode-1564312638,1,2019-07-28 11:17:18,355413,,2,1,,2019-07-28 11:17:18,,,,,,,,,,,,0,true
watch-episode-13d6b509-b3ae-4cac-a5e1-6fbbbf41813c-8c01dbea-bbee-4fda-be05-62a669146941,355415,Dragon Ball Z,4,21667900,81472,watch-episode-1564312641,1,2019-07-28 11:17:21,355415,,4,1,,2019-07-28 11:17:21,,,,,,,,,,,,0,true
watch-episode-13d6b509-b3ae-4cac-a5e1-6fbbbf41813c-c627719d-c4ff-48a0-aba5-cd033f440dfa,355417,Dragon Ball Z,6,21667900,81472,watch-episode-1564317763,1,2019-07-28 12:42:43,355417,,6,1,,2019-07-28 12:42:43,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-0d53b9d3-764e-466b-89b5-43613b444287,7223686,Dr. STONE,5,21667900,355774,watch-episode-1612616162,1,2021-02-06 12:56:02,7223686,,5,1,,2021-02-06 12:56:02,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-0df4c0fc-05ce-4198-8f02-3153bcfa0dc7,7223693,Dr. STONE,9,21667900,355774,watch-episode-1612616166,1,2021-02-06 12:56:06,7223693,,9,1,,2021-02-06 12:56:06,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-0f31c01b-3a27-42c7-85e7-2505e2920d1b,7366285,Dr. STONE,13,21667900,355774,watch-episode-1612689637,1,2021-02-07 09:20:37,7366285,,13,1,,2021-02-07 09:20:37,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-18f985f9-2e7d-42be-8fe2-012f0bedc271,7223695,Dr. STONE,10,21667900,355774,watch-episode-1612616167,1,2021-02-06 12:56:07,7223695,,10,1,,2021-02-06 12:56:07,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-1ca21a2a-d1db-4f5a-9de7-70f663a1fbc3,7223689,Dr. STONE,7,21667900,355774,watch-episode-1612616164,1,2021-02-06 12:56:04,7223689,,7,1,,2021-02-06 12:56:04,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-26b9f57f-e870-4926-882e-b84358ac5670,7366897,Dr. STONE,16,21667900,355774,watch-episode-1612689647,1,2021-02-07 09:20:47,7366897,,16,1,,2021-02-07 09:20:47,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-27bea9a2-4a34-4114-b137-4494febdc7c0,7366921,Dr. STONE,24,21667900,355774,,1,2021-02-08 11:36:52,7366921,,24,1,,2021-02-08 11:36:52,,,,,,,,,,,,0,false
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-38b35779-7746-4dcc-a044-7369b48ddd57,7366917,Dr. STONE,23,21667900,355774,,1,2021-02-08 11:36:52,7366917,,23,1,,2021-02-08 11:36:52,,,,,,,,,,,,0,false
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-38fd49c3-7c52-4e55-a96b-3d23572b2ce8,7366903,Dr. STONE,21,21667900,355774,,1,2021-02-08 11:36:52,7366903,,21,1,,2021-02-08 11:36:52,,,,,,,,,,,,0,false
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-56ff2ad4-a227-4525-a19c-5eacca09a83e,7223701,Dr. STONE,12,21667900,355774,watch-episode-1612677475,1,2021-02-07 05:57:55,7223701,,12,1,,2021-02-07 05:57:55,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-73da8898-be55-42bf-9554-ccaa8b9e5ee9,7366907,Dr. STONE,22,21667900,355774,,1,2021-02-08 11:36:52,7366907,,22,1,,2021-02-08 11:36:52,,,,,,,,,,,,0,false
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-75b35e10-92e9-40e4-ac10-84296327e6e0,7223682,Dr. STONE,2,21667900,355774,watch-episode-1612616158,1,2021-02-06 12:55:58,7223682,,2,1,,2021-02-06 12:55:58,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-7eb27735-bab8-4b50-a065-357c23738296,7366901,Dr. STONE,20,21667900,355774,,1,2021-02-08 11:36:52,7366901,,20,1,,2021-02-08 11:36:52,,,,,,,,,,,,0,false
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-8713e6f7-bd0c-4e8b-b436-4f601ad58443,7223684,Dr. STONE,4,21667900,355774,watch-episode-1612616159,1,2021-02-06 12:55:59,7223684,,4,1,,2021-02-06 12:55:59,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-96452e6a-fa8e-460e-bfca-3dc1610859ea,7223687,Dr. STONE,6,21667900,355774,watch-episode-1612616163,1,2021-02-06 12:56:03,7223687,,6,1,,2021-02-06 12:56:03,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-990ab3be-d274-48b5-8e54-2882a13005f7,7223698,Dr. STONE,11,21667900,355774,watch-episode-1612676174,1,2021-02-07 05:36:14,7223698,,11,1,,2021-02-07 05:36:14,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-bf8d6fc9-cd18-426c-acbb-11f939a61d69,7366288,Dr. STONE,15,21667900,355774,watch-episode-1612689642,1,2021-02-07 09:20:42,7366288,,15,1,,2021-02-07 09:20:42,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-c5963a73-a863-423c-a046-6113f8ee45ab,7223683,Dr. STONE,3,21667900,355774,watch-episode-1612616158,1,2021-02-06 12:55:58,7223683,,3,1,,2021-02-06 12:55:58,,,,,,,,,,,,0,true
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-cfd3df48-0932-4af2-8b20-c0b0adfbf68a,7366900,Dr. STONE,19,21667900,355774,,1,2021-02-08 11:36:52,7366900,,19,1,,2021-02-08 11:36:52,,,,,,,,,,,,0,false
watch-episode-14f8bad3-d1da-4e83-b1e7-9cd5bb66a51e-de809f92-49ab-42a8-8da3-02608fc1d36e,7366898,Dr. STONE,17,21667900,355774,,1,2021-02-08 11:36:52,7366898,,17,1,,2021-02-08 11:36:52,,,,,,,,,,,,0,false
