id,vote_type,range_key,type,created_at,user_id,network_platform,episode_id,hash_key,series_name,season_number,episode_number
0738cb6c-f675-4e1f-92f0-62d2c58d71d3,where-did-you,7062012-21667900,selection,2021-11-19 11:02:26,21667900,map[app_bundle_id:com.amazon.mshop.android.shopping app_download_link:<nil> app_link:<nil> app_name:Amazon country:us created_at:1.637319746e+09 display_name:Amazon external_id:tvtime-amazon external_source_type:<nil> is_cascaded:false logo_color:#f79833 logo_name:A logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-amazon_a-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/unselected-light-mode.png] name_slug:amazon-29c050b3-16b6-4554-a9e7-9f4ddbaa32b2 network_id:29c050b3-16b6-4554-a9e7-9f4ddbaa32b2 platform:other platform_type:other type:network_platform_source updated_at:1.637319746e+09],7062012,355730,The Wheel of Time,1,3
d3bc46c2-dc66-425f-a321-f0741280f500,where-did-you,6827068-21667900,selection,2020-08-23 09:17:37,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],6827068,345596,Rascal Does Not Dream of Bunny Girl Senpai,1,9
3919f810-b1ff-4044-ad03-60a3f3254783,where-did-you,8697563-21667900,selection,2022-01-27 17:45:47,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],8697563,311714,This Is Us,6,4
3efb7259-8f72-41b2-83ac-86d788a051c7,where-did-you,5013610-21667900,selection,2020-08-26 10:31:26,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5013610,279830,Your Lie in April,1,22
596216b1-f8a5-4cda-b1fc-10678b6a05d8,where-did-you,6895534-21667900,selection,2020-08-23 16:46:57,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],6895534,345596,Rascal Does Not Dream of Bunny Girl Senpai,1,13
ef9af9cb-6806-4238-bfd7-a5a79ba4b510,where-did-you,6681546-21667900,selection,2021-11-03 05:04:12,21667900,map[app_bundle_id:in.startv.hotstaronly app_download_link:<nil> app_link:https://www.hotstar.com/tv/succession/s-1512/lifeboats/1770017301 app_name:Hotstar country:IN created_at:1.635915833e+09 display_name:Hotstar external_id:in.hotstar external_source_type:SVOD is_cascaded:false logo_color:#55aa29 logo_name:H logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/unselected-light-mode.png] name_slug:hotstar-c0584443-47ef-4af5-9146-8b8ca2c63fba network_id:c0584443-47ef-4af5-9146-8b8ca2c63fba platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.635915833e+09],6681546,338186,Succession,1,3
9f8f6d8f-8142-4c0d-9aae-c6ddaae1d61c,where-did-you,7620959-21667900,selection,2020-11-10 04:58:39,21667900,map[app_bundle_id:com.hbo app_download_link:<nil> app_link:<nil> app_name:HBO country:us created_at:1.604984319e+09 display_name:HBO external_id:tvtime-hbo logo_color:<nil> logo_name:HBO logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-hbo-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hbo/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hbo/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hbo/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hbo/unselected-light-mode.png] name_slug:hbo-f22f9768-32a8-4dcf-a36f-75607b94de91 network_id:f22f9768-32a8-4dcf-a36f-75607b94de91 platform:other platform_type:other type:network_platform_source updated_at:1.604984319e+09],7620959,369307,The Undoing,1,2
8caaf416-c5db-4ffd-8289-7519af2e24ff,where-did-you,21667900,selection,2021-05-20 07:19:00,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],0,892f9939-71ab-427a-a0bb-21ba7697a6be,,,
df016ed4-fdb2-4297-a745-28c942733495,where-did-you,21667900,selection,2024-01-28 21:42:30,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],0,0cc067ec-783a-477e-a1ae-b32b9901fb47,,,
ad522d74-ed54-41a5-95b6-3002203d541b,where-did-you,6901213-21667900,selection,2021-03-02 06:31:54,21667900,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81026924 app_name:Netflix country:IN created_at:1.597567722e+09 display_name:Netflix external_id:in.netflix logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-9559b393-cdc2-46aa-8213-f7195caed12c network_id:9559b393-cdc2-46aa-8213-f7195caed12c platform:<nil> platform_type:subscription type:network_platform_source updated_at:1.597567722e+09],6901213,327325,Better Than Us,1,6
f724c489-fbcd-4013-b926-5b6ac4a467f4,where-did-you,21667900,selection,2023-09-08 20:48:02,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],0,01a1de2d-b369-4e3e-aae8-331909662ebc,,,
b8eb760b-e7b9-4726-938f-47d88776253c,where-did-you,7812679-21667900,selection,2021-09-06 11:09:51,21667900,map[app_bundle_id:com.amazon.mshop.android.shopping app_download_link:<nil> app_link:<nil> app_name:Amazon country:us created_at:1.630926591e+09 display_name:Amazon external_id:tvtime-amazon external_source_type:<nil> is_cascaded:false logo_color:#f79833 logo_name:A logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-amazon_a-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazon/unselected-light-mode.png] name_slug:amazon-29c050b3-16b6-4554-a9e7-9f4ddbaa32b2 network_id:29c050b3-16b6-4554-a9e7-9f4ddbaa32b2 platform:other platform_type:other type:network_platform_source updated_at:1.630926591e+09],7812679,357222,Modern Love,2,1
05f29cfd-b274-4141-85f7-ff9838c4d790,where-did-you,7629417-21667900,selection,2021-05-28 17:34:27,21667900,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/80057918 app_name:Netflix country:IN created_at:-6.21355968e+10 display_name:Netflix external_id:in.netflix logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-9559b393-cdc2-46aa-8213-f7195caed12c network_id:9559b393-cdc2-46aa-8213-f7195caed12c platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.610037833e+09],7629417,295685,Lucifer,5,16
7f885f09-47a1-4da1-834b-f5acece6b8b8,where-did-you,8852801-21667900,selection,2022-02-13 01:33:10,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],8852801,360261,Euphoria (US),2,5
ecbd166f-723b-4d94-83bb-bb2b63a6b350,where-did-you,8932006-21667900,selection,2022-07-13 15:37:55,21667900,map[app_bundle_id:com.amazon.avod.thirdpartyclient app_download_link:<nil> app_link:https://watch.amazon.com/detail?gti=amzn1.dv.gti.1584489b-d6c4-46ad-95d4-1bf36abf9fe1 app_name:Amazon Prime Video country:US created_at:1.657723501e+09 display_name:Amazon Prime Video external_id:e9df6e8e-f08a-484a-9957-6f8a76950df1 external_source_type:SVOD is_cascaded:false logo_color:#f79833 logo_name:A logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazonprimevideo/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazonprimevideo/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazonprimevideo/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/amazonprimevideo/unselected-light-mode.png] name_slug:amazon-prime-video-e9df6e8e-f08a-484a-9957-6f8a76950df1 network_id:e9df6e8e-f08a-484a-9957-6f8a76950df1 platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.657723501e+09],8932006,355567,The Boys,3,8
4b4ee84d-a708-45d6-a310-d84499d74612,where-did-you,5427452-21667900,selection,2024-05-08 02:59:16,21667900,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/80084668 app_name:Netflix country:US created_at:1.715081779e+09 display_name:Netflix external_id:018b6a69-a6dc-43a9-b39f-d81ab255c30a external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-018b6a69-a6dc-43a9-b39f-d81ab255c30a network_id:018b6a69-a6dc-43a9-b39f-d81ab255c30a platform:web platform_type:purchase type:network_platform_source updated_at:1.715081779e+09],5427452,273181,Better Call Saul,2,1
5d53ff92-8220-43f3-92c7-ba889727d58b,where-did-you,10396634-21667900,selection,2024-07-29 23:08:56,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],10396634,371572,House of the Dragon,2,7
1d8b5081-d71b-48fd-847d-1c3f167d61b3,where-did-you,5755262-21667900,selection,2021-02-26 05:47:42,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5755262,258107,The Fall,3,4
29306c42-dbed-45a4-a8f4-383ad4b4aca9,where-did-you,8685515-21667900,selection,2021-12-06 12:46:02,21667900,map[app_bundle_id:in.startv.hotstaronly app_download_link:<nil> app_link:https://www.hotstar.com/tv/succession/s-1512/too-much-birthday/1260074396 app_name:Hotstar country:IN created_at:1.638789761e+09 display_name:Hotstar external_id:in.hotstar external_source_type:SVOD is_cascaded:true logo_color:#55aa29 logo_name:H logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/hotstar/unselected-light-mode.png] name_slug:hotstar-c0584443-47ef-4af5-9146-8b8ca2c63fba network_id:c0584443-47ef-4af5-9146-8b8ca2c63fba platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.638789761e+09],8685515,338186,Succession,3,8
36982740-ea5c-4e9c-82d6-e5746f75adf4,where-did-you,5755261-21667900,selection,2021-02-26 03:06:24,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],5755261,258107,The Fall,3,3
a50c2c25-c2cc-46ee-b59e-6a396194b318,where-did-you,5692427-21667900,selection,2020-11-20 12:58:46,21667900,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/70264888 app_name:Netflix country:IN created_at:-6.21355968e+10 display_name:Netflix external_id:in.netflix logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-9559b393-cdc2-46aa-8213-f7195caed12c network_id:9559b393-cdc2-46aa-8213-f7195caed12c platform:<nil> platform_type:subscription type:network_platform_source updated_at:1.600280537e+09],5692427,253463,Black Mirror,3,1
6d0d4127-abec-4e98-85ad-d89f1cc66884,where-did-you,21667900,selection,2024-12-11 00:47:40,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial external_source_type:<nil> full_logo_url:<nil> is_cascaded:false logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],0,3428ebb8-742a-44ac-96b4-bb5e676327a6,,,
6eded819-8aea-4c54-8896-b9647f558df5,where-did-you,21667900,selection,2021-03-25 10:02:25,21667900,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/title/70184053 app_name:Netflix country:IN created_at:-6.21355968e+10 display_name:Netflix external_id:in.netflix logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-9559b393-cdc2-46aa-8213-f7195caed12c network_id:9559b393-cdc2-46aa-8213-f7195caed12c platform:<nil> platform_type:subscription type:network_platform_source updated_at:1.604269713e+09],0,3402b58c-fbfb-4603-b1f0-038217e9020d,,,
76432900-a495-483d-b72b-1cf0adb21e8b,where-did-you,6619787-21667900,selection,2022-06-16 20:54:29,21667900,map[app_bundle_id:com.netflix.mediaclient app_download_link:<nil> app_link:https://www.netflix.com/watch/81169414 app_name:Netflix country:US created_at:1.655412866e+09 display_name:Netflix external_id:018b6a69-a6dc-43a9-b39f-d81ab255c30a external_source_type:SVOD is_cascaded:false logo_color:#e80000 logo_name:N logo_url:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/network-netflix-logo.png logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/netflix/unselected-light-mode.png] name_slug:netflix-018b6a69-a6dc-43a9-b39f-d81ab255c30a network_id:018b6a69-a6dc-43a9-b39f-d81ab255c30a platform:<nil> platform_type:purchase type:network_platform_source updated_at:1.655412866e+09],6619787,342849,Something in the Rain,1,3
1c593a01-3df7-4702-8cdd-735016f81d41,where-did-you,7877071-21667900,selection,2021-02-24 11:24:05,21667900,map[app_bundle_id:<nil> app_download_link:<nil> app_link:<nil> app_name:Unofficial country:us created_at:1.559112773e+09 display_name:Unofficial external_id:tvtime-unofficial logo_color:#777777 logo_name:* logo_url:<nil> logos:map[selected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-dark-mode.png selected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/selected-light-mode.png unselected_dark_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-dark-mode.png unselected_light_mode:https://d36rlb2fgh8cjd.cloudfront.net/logos/networks/unofficial/unselected-light-mode.png] name_slug:unofficial-5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 network_id:5dea16e9-fe85-4c85-83a1-b3ba4dc14a30 platform:unofficial platform_type:unofficial type:network_platform_source updated_at:1.559112773e+09],7877071,369307,The Undoing,1,6
