object_id,type,sound,time,title,image,html_text,read,url,text,object_type,user_id,is_read,badge,data,date,badge_name,objects,web_url,nb_likes
7459925,episode-comment-liked,notif.caf,1588673627750,,https://d1zfszn0v5ya99.cloudfront.net/user/21763577/profile_picture/5bf7b4166c216_large.png,<a href='tvst://user/21763577/profile'>impratik</a> liked a comment you made about episode <a href='tvst://show/311714/episode/7459925/detail'>S04 | E10</a> of <a href='tvst://show/311714/detail'>This Is Us</a>,true,tvst://show/311714/episode/7459925/comment/19641255,impratik liked a comment you made about episode S04 | E10 of This Is Us,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""impratik liked a comment you made about episode S04 | E10 of This Is Us"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/311714/episode/7459925/comment/19641255"",""web_url"":""https://www.tvtime.com/show/311714/episode/7459925/comment/19641255""}",,,,,
7597569,episode-comment-liked,notif.caf,1588674271150,,https://d1zfszn0v5ya99.cloudfront.net/user/21763577/profile_picture/5bf7b4166c216_large.png,<a href='tvst://user/21763577/profile'>impratik</a> liked a comment you made about episode <a href='tvst://show/311714/episode/7597569/detail'>S04 | E17</a> of <a href='tvst://show/311714/detail'>This Is Us</a>,true,tvst://show/311714/episode/7597569/comment/20200311,impratik liked a comment you made about episode S04 | E17 of This Is Us,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""impratik liked a comment you made about episode S04 | E17 of This Is Us"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/311714/episode/7597569/comment/20200311"",""web_url"":""https://www.tvtime.com/show/311714/episode/7597569/comment/20200311""}",,,,,
6910004,replied-to-comment,notif.caf,1588804275776,,https://d1zfszn0v5ya99.cloudfront.net/user/19070646/profile_picture/5a8c51573ef12_large.png,<a href='tvst://user/19070646/profile'>João das Neves</a> replied to a comment you made about episode <a href='tvst://show/298566/episode/6910004/detail'>S03 | E06</a> of <a href='tvst://show/298566/detail'>The Last Kingdom</a>,,tvst://show/298566/episode/6910004/comment/15041325,João das Neves replied to a comment you made about episode S03 | E06 of The Last Kingdom,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""João das Neves replied to a comment you made about episode S03 | E06 of The Last Kingdom"",""notification_id"":""replied-to-comment"",""thumbnail"":"""",""url"":""tvst://show/298566/episode/6910004/comment/15041325"",""web_url"":""https://www.tvtime.com/show/298566/episode/6910004/comment/15041325""}",,,,,
6623552,episode-comment-liked,notif.caf,1588873233107,,,Your comment about episode <a href='tvst://show/345246/episode/6623552/detail'>S01 | E05</a> of <a href='tvst://show/345246/detail'>The Haunting of Hill House</a> reached 200 likes,,tvst://show/345246/episode/6623552/comment/14684569,Your comment about episode S01 | E05 of The Haunting of Hill House reached 200 likes,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Your comment about episode S01 | E05 of The Haunting of Hill House reached 200 likes"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/345246/episode/6623552/comment/14684569"",""web_url"":""https://www.tvtime.com/show/345246/episode/6623552/comment/14684569""}",,,,,
371474,replied-to-comment,notif.caf,1589122149375,,https://d1zfszn0v5ya99.cloudfront.net/user/11747436/profile_picture/58be106d7e6bd_large.png,<a href='tvst://user/11747436/profile'>Ade Stovall</a> replied to a comment you made about episode <a href='tvst://show/82283/episode/371474/detail'>S01 | E09</a> of <a href='tvst://show/82283/detail'>True Blood</a>,,tvst://show/82283/episode/371474/comment/14302807,Ade Stovall replied to a comment you made about episode S01 | E09 of True Blood,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Ade Stovall replied to a comment you made about episode S01 | E09 of True Blood"",""notification_id"":""replied-to-comment"",""thumbnail"":"""",""url"":""tvst://show/82283/episode/371474/comment/14302807"",""web_url"":""https://www.tvtime.com/show/82283/episode/371474/comment/14302807""}",,,,,
371474,episode-comment-liked,notif.caf,1589208473965,,https://d1zfszn0v5ya99.cloudfront.net/user/13943865/profile_picture/596244316fecb_large.png,Your comment about episode <a href='tvst://show/82283/episode/371474/detail'>S01 | E09</a> of <a href='tvst://show/82283/detail'>True Blood</a> reached 50 likes,,tvst://show/82283/episode/371474/comment/14302807,Your comment about episode S01 | E09 of True Blood reached 50 likes,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Your comment about episode S01 | E09 of True Blood reached 50 likes"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/82283/episode/371474/comment/14302807"",""web_url"":""https://www.tvtime.com/show/82283/episode/371474/comment/14302807""}",,,,,
371474,replied-to-comment,notif.caf,1589354118799,,https://d1zfszn0v5ya99.cloudfront.net/user/23528480/profile_picture/5bde804778a3d_large.png,<a href='tvst://user/23528480/profile'>VicAraujoHC94</a> replied to a comment you made about episode <a href='tvst://show/82283/episode/371474/detail'>S01 | E09</a> of <a href='tvst://show/82283/detail'>True Blood</a>,,tvst://show/82283/episode/371474/comment/14302807,VicAraujoHC94 replied to a comment you made about episode S01 | E09 of True Blood,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""VicAraujoHC94 replied to a comment you made about episode S01 | E09 of True Blood"",""notification_id"":""replied-to-comment"",""thumbnail"":"""",""url"":""tvst://show/82283/episode/371474/comment/14302807"",""web_url"":""https://www.tvtime.com/show/82283/episode/371474/comment/14302807""}",,,,,
5722837,replied-to-comment,notif.caf,1589667834468,,https://d1zfszn0v5ya99.cloudfront.net/user/26921474/profile_picture/5eb09ff115ad8_large.png,<a href='tvst://user/26921474/profile'>PrimarchVictus</a> replied to a comment you made about episode <a href='tvst://show/295829/episode/5722837/detail'>S02 | E09</a> of <a href='tvst://show/295829/detail'>The Man in the High Castle</a>,,tvst://show/295829/episode/5722837/comment/15316119,PrimarchVictus replied to a comment you made about episode S02 | E09 of The Man in the High Castle,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""PrimarchVictus replied to a comment you made about episode S02 | E09 of The Man in the High Castle"",""notification_id"":""replied-to-comment"",""thumbnail"":"""",""url"":""tvst://show/295829/episode/5722837/comment/15316119"",""web_url"":""https://www.tvtime.com/show/295829/episode/5722837/comment/15316119""}",,,,,
5730204,episode-comment-liked,notif.caf,1589926981992,,https://d1zfszn0v5ya99.cloudfront.net/user/15086981/profile_picture/5b08779b2d890_large.png,<a href='tvst://user/15086981/profile'>Stephanie</a> liked a comment you made about episode <a href='tvst://show/302205/episode/5730204/detail'>S01 | E08</a> of <a href='tvst://show/302205/detail'>Victoria</a>,,tvst://show/302205/episode/5730204/comment/15083935,Stephanie liked a comment you made about episode S01 | E08 of Victoria,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Stephanie liked a comment you made about episode S01 | E08 of Victoria"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/302205/episode/5730204/comment/15083935"",""web_url"":""https://www.tvtime.com/show/302205/episode/5730204/comment/15083935""}",,,,,
6008670,episode-comment-liked,notif.caf,1590283818418,,https://d1zfszn0v5ya99.cloudfront.net/user/23446196/profile_picture/5cc709ba527f6_large.png,Your comment about episode <a href='tvst://show/319861/episode/6008670/detail'>S01 | E06</a> of <a href='tvst://show/319861/detail'>Harlots</a> reached 50 likes,,tvst://show/319861/episode/6008670/comment/13651735,Your comment about episode S01 | E06 of Harlots reached 50 likes,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Your comment about episode S01 | E06 of Harlots reached 50 likes"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/319861/episode/6008670/comment/13651735"",""web_url"":""https://www.tvtime.com/show/319861/episode/6008670/comment/13651735""}",,,,,
5722838,replied-to-comment,notif.caf,1590302580572,,https://d1zfszn0v5ya99.cloudfront.net/user/5919172/profile_picture/58b5d1e8500a1_large.png,<a href='tvst://user/5919172/profile'>Igor J Costa</a> replied to a comment you made about episode <a href='tvst://show/295829/episode/5722838/detail'>S02 | E10</a> of <a href='tvst://show/295829/detail'>The Man in the High Castle</a>,,tvst://show/295829/episode/5722838/comment/15316425,Igor J Costa replied to a comment you made about episode S02 | E10 of The Man in the High Castle,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Igor J Costa replied to a comment you made about episode S02 | E10 of The Man in the High Castle"",""notification_id"":""replied-to-comment"",""thumbnail"":"""",""url"":""tvst://show/295829/episode/5722838/comment/15316425"",""web_url"":""https://www.tvtime.com/show/295829/episode/5722838/comment/15316425""}",,,,,
6605060,episode-comment-liked,notif.caf,1590950636836,,https://d1zfszn0v5ya99.cloudfront.net/user/4852199/profile_picture/5d66a390a8509_large.png,"This is it, you are a superstar on TV Time! 1000 people liked your comment about episode <a href='tvst://show/344626/episode/6605060/detail'>S01 | E02</a> of <a href='tvst://show/344626/detail'>My Brilliant Friend</a> 🎉",,tvst://show/344626/episode/6605060/comment/15040949,"This is it, you are a superstar on TV Time! 1000 people liked your comment about episode S01 | E02 of My Brilliant Friend 🎉",episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""This is it, you are a superstar on TV Time! 1000 people liked your comment about episode S01 | E02 of My Brilliant Friend 🎉"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/344626/episode/6605060/comment/15040949"",""web_url"":""https://www.tvtime.com/show/344626/episode/6605060/comment/15040949""}",,,,,
6910006,episode-reply-liked,notif.caf,1591064127107,,https://d1zfszn0v5ya99.cloudfront.net/user/31636803/profile_picture/5d374070c7cf4_large.png,<a href='tvst://user/31636803/profile'>Camila Stöcker</a> liked a reply you made about a comment on episode <a href='tvst://show/298566/episode/6910006/detail'>S03 | E08</a> of <a href='tvst://show/298566/detail'>The Last Kingdom</a>,,tvst://show/298566/episode/6910006/comment/15054515,Camila Stöcker liked a reply you made about a comment on episode S03 | E08 of The Last Kingdom,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Camila Stöcker liked a reply you made about a comment on episode S03 | E08 of The Last Kingdom"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/298566/episode/6910006/comment/15054515"",""web_url"":""https://www.tvtime.com/show/298566/episode/6910006/comment/15054515""}",,,,,
,badge-unlocked,,1591607000694,,https://d1qhxojdkstxv7.cloudfront.net/79481/927166/new/marathon-0.png,,false,tvst://user/21667900/badges?badge_id=79481-marathoner-3-within-24-bd,,,21667900,true,,You have just unlocked the Death Note Marathoner badge!,2020-06-08T09:03:20+00:00,Death Note Marathoner,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-0-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-0-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-0-hd.png""}}]",,
,badge-unlocked,,1591613703514,,https://d1qhxojdkstxv7.cloudfront.net/79481/927166/new/marathon-1.png,,false,tvst://user/21667900/badges?badge_id=79481-marathoner-5-within-24-bd,,,21667900,true,,You have just unlocked the Death Note Marathoner badge!,2020-06-08T10:55:03+00:00,Death Note Marathoner,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-1-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-1-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-1-hd.png""}}]",,
,badge-unlocked,,1591705975556,,https://d1qhxojdkstxv7.cloudfront.net/79481/927166/new/marathon-2.png,,false,tvst://user/21667900/badges?badge_id=79481-marathoner-10-within-48-bd,,,21667900,true,,You have just unlocked the Death Note Marathoner badge!,2020-06-09T12:32:55+00:00,Death Note Marathoner,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-2-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-2-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/79481\/927166\/new\/marathon-2-hd.png""}}]",,
5722837,episode-comment-liked,notif.caf,1592309859418,,https://d1zfszn0v5ya99.cloudfront.net/user/40331857/profile_picture/5edefba999a35_large.png,Your comment about episode <a href='tvst://show/295829/episode/5722837/detail'>S02 | E09</a> of <a href='tvst://show/295829/detail'>The Man in the High Castle</a> reached 200 likes,,tvst://show/295829/episode/5722837/comment/15316119,Your comment about episode S02 | E09 of The Man in the High Castle reached 200 likes,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Your comment about episode S02 | E09 of The Man in the High Castle reached 200 likes"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/295829/episode/5722837/comment/15316119"",""web_url"":""https://www.tvtime.com/show/295829/episode/5722837/comment/15316119""}",,,,,
26835058,user-followed,notif.caf,1592458067124,,https://d1zfszn0v5ya99.cloudfront.net/user/26835058/profile_picture/5c67aac0e68e1_large.png,<a href='tvst://user/26835058/profile'>kuarahy</a> followed you on TV Time,,tvst://user/26835058/profile,kuarahy followed you on TV Time,user,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-user-follow"",""loc-key"":""kuarahy followed you on TV Time"",""notification_id"":""user-followed"",""url"":""tvst://user/26835058/profile"",""web_url"":""https://www.tvtime.com/user/26835058/profile""}",,,,,
318046,episode-comment-liked,notif.caf,1593981215398,,https://d1zfszn0v5ya99.cloudfront.net/user/12672215/profile_picture/59067d572dc54_large.png,Your comment about episode <a href='tvst://show/73508/episode/318046/detail'>S01 | E11</a> of <a href='tvst://show/73508/detail'>Rome</a> reached 50 likes,,tvst://show/73508/episode/318046/comment/15200867,Your comment about episode S01 | E11 of Rome reached 50 likes,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Your comment about episode S01 | E11 of Rome reached 50 likes"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/73508/episode/318046/comment/15200867"",""web_url"":""https://www.tvtime.com/show/73508/episode/318046/comment/15200867""}",,,,,
5227978,episode-reply-liked,notif.caf,1594467375891,,,<a href='tvst://user/21220405/profile'>Haya</a> liked a reply you made about a comment on episode <a href='tvst://show/267907/episode/5227978/detail'>S03 | E04</a> of <a href='tvst://show/267907/detail'>The Fosters (2013)</a>,,tvst://show/267907/episode/5227978/comment/14824908,Haya liked a reply you made about a comment on episode S03 | E04 of The Fosters (2013),episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Haya liked a reply you made about a comment on episode S03 | E04 of The Fosters (2013)"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/267907/episode/5227978/comment/14824908"",""web_url"":""https://www.tvtime.com/show/267907/episode/5227978/comment/14824908""}",,,,,
323644,replied-to-comment,notif.caf,1594660990040,,https://d1zfszn0v5ya99.cloudfront.net/user/21072329/profile_picture/5f0c709ca59ff_large.png,<a href='tvst://user/21072329/profile'>Salman Javeed</a> replied to a comment you made about episode <a href='tvst://show/73508/episode/323644/detail'>S01 | E12</a> of <a href='tvst://show/73508/detail'>Rome</a>,,tvst://show/73508/episode/323644/comment/15213012,Salman Javeed replied to a comment you made about episode S01 | E12 of Rome,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Salman Javeed replied to a comment you made about episode S01 | E12 of Rome"",""notification_id"":""replied-to-comment"",""thumbnail"":"""",""url"":""tvst://show/73508/episode/323644/comment/15213012"",""web_url"":""https://www.tvtime.com/show/73508/episode/323644/comment/15213012""}",,,,,
40133944,user-followed,notif.caf,1595153084660,,,<a href='tvst://profile/40133944'>Adilhansahin</a> followed you on TV Time,,tvst://profile/40133944,Adilhansahin followed you on TV Time,user,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-user-follow"",""loc-key"":""Adilhansahin followed you on TV Time"",""notification_id"":""user-followed"",""url"":""tvst://profile/40133944"",""web_url"":""https://www.tvtime.com/profile/40133944""}",,,,,
6827109,replied-to-comment,notif.caf,1595841731988,,https://d1zfszn0v5ya99.cloudfront.net/user/14286637/profile_picture/5c5e6e52ad8a2_large.png,<a href='tvst://user/14286637/profile'>TVaholicsAnon</a> replied to a comment you made about episode <a href='tvst://show/350123/episode/6827109/detail'>S01 | E06</a> of <a href='tvst://show/350123/detail'>The Dragon Prince</a>,,tvst://show/350123/episode/6827109/comment/14185235,TVaholicsAnon replied to a comment you made about episode S01 | E06 of The Dragon Prince,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""TVaholicsAnon replied to a comment you made about episode S01 | E06 of The Dragon Prince"",""notification_id"":""replied-to-comment"",""thumbnail"":"""",""url"":""tvst://show/350123/episode/6827109/comment/14185235"",""web_url"":""https://www.tvtime.com/show/350123/episode/6827109/comment/14185235""}",,,,,
323644,episode-comment-liked,notif.caf,1596056964061,,https://d1zfszn0v5ya99.cloudfront.net/user/26468709/profile_picture/5c3fa0255c69c_large.png,Your comment about episode <a href='tvst://show/73508/episode/323644/detail'>S01 | E12</a> of <a href='tvst://show/73508/detail'>Rome</a> reached 50 likes,,tvst://show/73508/episode/323644/comment/15213012,Your comment about episode S01 | E12 of Rome reached 50 likes,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Your comment about episode S01 | E12 of Rome reached 50 likes"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/73508/episode/323644/comment/15213012"",""web_url"":""https://www.tvtime.com/show/73508/episode/323644/comment/15213012""}",,,,,
307197,episode-comment-liked,notif.caf,1596229191954,,https://d1zfszn0v5ya99.cloudfront.net/user/32112954/profile_picture/5ef116cd7f615_large.png,Your comment about episode <a href='tvst://show/74852/episode/307197/detail'>S02 | E07</a> of <a href='tvst://show/74852/detail'>Avatar: The Last Airbender</a> reached 10 likes,,tvst://show/74852/episode/307197/comment/14250526,Your comment about episode S02 | E07 of Avatar: The Last Airbender reached 10 likes,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Your comment about episode S02 | E07 of Avatar: The Last Airbender reached 10 likes"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/74852/episode/307197/comment/14250526"",""web_url"":""https://www.tvtime.com/show/74852/episode/307197/comment/14250526""}",,,,,
,mentioned-in-comment,,1596414942490,🏴 A Beast Has No Name 🏴 mentioned you in a comment about episode S03E06 of Stranger Things,https://d1zfszn0v5ya99.cloudfront.net/user/15203063/profile_picture/5a3ed5575377e_small.png,,false,tvst://show/305288/episode/6934001/comment/17845747,,,21667900,true,,🏴 A Beast Has No Name 🏴 mentioned you in a comment about episode S03E06 of Stranger Things,2020-08-03T00:35:42+00:00,,"[{""type"":""user"",""id"":15203063,""image"":""https:\/\/d1zfszn0v5ya99.cloudfront.net\/user\/15203063\/profile_picture\/5a3ed5575377e_small.png"",""name"":""\ud83c\udff4 A Beast Has No Name \ud83c\udff4""},{""type"":""episode"",""id"":""6934001"",""show"":{""id"":""305288"",""name"":""Stranger Things""},""name"":""Chapter Six: E Pluribus Unum"",""season_number"":""3"",""number"":""6""}]",/show/305288/episode/6934001/comment/17845747,
0,mentioned-in-comment,notif.caf,1596414942639,,https://d1zfszn0v5ya99.cloudfront.net/user/15203063/profile_picture/5a3ed5575377e_small.png,"<a href=""tvst://profile/15203063"" class='user'>🏴 A Beast Has No Name 🏴</a> mentioned you in a comment about episode <a href=""tvst://show/305288/episode/6934001"" class='episode'>S03E06</a> of <a href=""tvst://show/305288"" class='show'>Stranger Things</a>",,tvst://show/305288/episode/6934001/comment/17845747,🏴 A Beast Has No Name 🏴 mentioned you in a comment about episode S03E06 of Stranger Things,none,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""image"":""https://d1zfszn0v5ya99.cloudfront.net/user/15203063/profile_picture/5a3ed5575377e_small.png"",""loc-key"":""🏴 A Beast Has No Name 🏴 mentioned you in a comment about episode S03E06 of Stranger Things"",""n"":""Stranger Things"",""notification_id"":""mentioned-in-comment"",""url"":""tvst://show/305288/episode/6934001/comment/17845747""}",,,,,
4772992,episode-reply-liked,notif.caf,1596799146483,,https://d1zfszn0v5ya99.cloudfront.net/user/5414819/profile_picture/5cbcbd4c1711d_large.png,<a href='tvst://user/5414819/profile'>lamiyaM</a> liked a reply you made about a comment on episode <a href='tvst://show/267907/episode/4772992/detail'>S01 | E21</a> of <a href='tvst://show/267907/detail'>The Fosters (2013)</a>,,tvst://show/267907/episode/4772992/comment/14773652,lamiyaM liked a reply you made about a comment on episode S01 | E21 of The Fosters (2013),episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""lamiyaM liked a reply you made about a comment on episode S01 | E21 of The Fosters (2013)"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/267907/episode/4772992/comment/14773652"",""web_url"":""https://www.tvtime.com/show/267907/episode/4772992/comment/14773652""}",,,,,
4772992,episode-reply-liked,notif.caf,1596857330346,,https://d1zfszn0v5ya99.cloudfront.net/user/21667900/profile_picture/5b35cb315db17_large.png,<a href='tvst://user/21667900/profile'>imjimil</a> liked a reply you made about a comment on episode <a href='tvst://show/267907/episode/4772992/detail'>S01 | E21</a> of <a href='tvst://show/267907/detail'>The Fosters (2013)</a>,,tvst://show/267907/episode/4772992/comment/14773652,imjimil liked a reply you made about a comment on episode S01 | E21 of The Fosters (2013),episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""imjimil liked a reply you made about a comment on episode S01 | E21 of The Fosters (2013)"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/267907/episode/4772992/comment/14773652"",""web_url"":""https://www.tvtime.com/show/267907/episode/4772992/comment/14773652""}",,,,,
,badge-unlocked,,1597042646117,,https://d1qhxojdkstxv7.cloudfront.net/371806/62139853/new/marathon-0.png,,false,tvst://user/21667900/badges?badge_id=371806-marathoner-3-within-24-bd,,,21667900,true,,You have just unlocked the Normal People Marathoner badge!,2020-08-10T06:57:26+00:00,Normal People Marathoner,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/marathon-0-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/marathon-0-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/marathon-0-hd.png""}}]",,
,badge-unlocked,,1597044906666,,https://d1qhxojdkstxv7.cloudfront.net/371806/62139853/new/actor-voter-1.png,,false,tvst://user/21667900/badges?badge_id=371806-serial-actor-voter-5-bd,,,21667900,true,,You have just unlocked the Normal People Serial Actor Voter badge!,2020-08-10T07:35:06+00:00,Normal People Serial Actor Voter,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/actor-voter-1-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/actor-voter-1-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/actor-voter-1-hd.png""}}]",,
,badge-unlocked,,1597055247883,,https://d1qhxojdkstxv7.cloudfront.net/371806/62139853/new/marathon-1.png,,false,tvst://user/21667900/badges?badge_id=371806-marathoner-5-within-24-bd,,,21667900,true,,You have just unlocked the Normal People Marathoner badge!,2020-08-10T10:27:27+00:00,Normal People Marathoner,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/marathon-1-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/marathon-1-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/371806\/62139853\/new\/marathon-1-hd.png""}}]",,
,replied-to-comment,,1597350848179,rediviva replied to your comment about episode S02E10 of The Man in the High Castle,https://d1zfszn0v5ya99.cloudfront.net/user/12941476/profile_picture/5918bd23d639e_small.png,,false,tvst://show/295829/episode/5722838/comment/15316425,,,21667900,true,,rediviva replied to your comment about episode S02E10 of The Man in the High Castle,2020-08-13T20:34:08+00:00,,"[{""type"":""user"",""id"":""12941476"",""image"":""https:\/\/d1zfszn0v5ya99.cloudfront.net\/user\/12941476\/profile_picture\/5918bd23d639e_small.png"",""name"":""rediviva""},{""type"":""episode"",""id"":""5722838"",""show"":{""id"":""295829"",""name"":""The Man in the High Castle""},""name"":""Fallout"",""season_number"":""2"",""number"":""10""}]",/show/295829/episode/5722838/comment/15316425,
,badge-unlocked,,1597828385803,,https://d1qhxojdkstxv7.cloudfront.net/318895/1179814/new/marathon-0.png,,false,tvst://user/21667900/badges?badge_id=318895-marathoner-3-within-24-bd,,,21667900,true,,You have just unlocked the Scum's Wish Marathoner badge!,2020-08-19T09:13:05+00:00,Scum's Wish Marathoner,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/318895\/1179814\/new\/marathon-0-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/318895\/1179814\/new\/marathon-0-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/318895\/1179814\/new\/marathon-0-hd.png""}}]",,
,badge-unlocked,,1598098722126,,https://d1qhxojdkstxv7.cloudfront.net/345596/1310885/new/marathon-0.png,,false,tvst://user/21667900/badges?badge_id=345596-marathoner-3-within-24-bd,,,21667900,true,,You have just unlocked the Rascal Does Not Dream of Bunny Girl Senpai Marathoner badge!,2020-08-22T12:18:42+00:00,Rascal Does Not Dream of Bunny Girl Senpai Marathoner,"[{""id"":1,""type"":""user"",""name"":""TV Time"",""all_images"":{""1"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/345596\/1310885\/new\/marathon-0-hd.png"",""2"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/345596\/1310885\/new\/marathon-0-hd.png"",""square"":""https:\/\/d1qhxojdkstxv7.cloudfront.net\/345596\/1310885\/new\/marathon-0-hd.png""}}]",,
